Timestamp;lf;speed[0]
330085;4.000000E+003;2.490000E+003
331085;4.000000E+003;2.490000E+003
332090;4.000000E+003;2.490000E+003
333090;4.000000E+003;2.490000E+003
334087;4.000000E+003;2.490000E+003
335085;4.000000E+003;2.490000E+003
336089;4.000000E+003;2.490000E+003
337139;4.000000E+003;2.490000E+003
338087;4.000000E+003;2.490000E+003
339086;4.000000E+003;2.490000E+003
340086;4.000000E+003;2.490000E+003
341090;4.000000E+003;2.490000E+003
342089;4.000000E+003;2.490000E+003
343086;4.000000E+003;2.490000E+003
344086;4.000000E+003;2.490000E+003
345090;4.000000E+003;2.490000E+003
346089;4.000000E+003;2.490000E+003
347086;4.000000E+003;2.490000E+003
348118;4.000000E+003;2.490000E+003
349086;4.000000E+003;2.490000E+003
350090;4.000000E+003;2.490000E+003
351090;4.000000E+003;2.490000E+003
352086;4.000000E+003;2.490000E+003
353086;4.000000E+003;2.490000E+003
354090;4.000000E+003;2.490000E+003
355090;4.000000E+003;2.490000E+003
356086;4.000000E+003;2.490000E+003
357086;4.000000E+003;2.490000E+003
358090;4.000000E+003;2.490000E+003
359123;4.000000E+003;2.490000E+003
360086;4.000000E+003;2.490000E+003
361090;4.000000E+003;2.490000E+003
362090;4.000000E+003;2.490000E+003
363086;4.000000E+003;2.490000E+003
364086;4.000000E+003;2.490000E+003
365090;4.000000E+003;2.490000E+003
366089;4.000000E+003;2.490000E+003
367086;4.000000E+003;2.490000E+003
368085;4.000000E+003;2.490000E+003
369204;4.000000E+003;2.490000E+003
370090;4.000000E+003;2.490000E+003
371088;4.000000E+003;2.490000E+003
372088;4.000000E+003;2.490000E+003
373086;4.000000E+003;2.490000E+003
374086;4.000000E+003;2.490000E+003
375091;4.000000E+003;2.490000E+003
376091;4.000000E+003;2.490000E+003
377089;4.000000E+003;2.490000E+003
378089;4.000000E+003;2.490000E+003
379089;4.000000E+003;2.490000E+003
380120;4.000000E+003;2.490000E+003
381087;4.000000E+003;2.490000E+003
382085;4.000000E+003;2.490000E+003
383085;4.000000E+003;2.490000E+003
384090;4.000000E+003;2.490000E+003
385090;4.000000E+003;2.490000E+003
386088;4.000000E+003;2.490000E+003
387088;4.000000E+003;2.490000E+003
388086;4.000000E+003;2.490000E+003
389089;4.000000E+003;2.490000E+003
390086;4.000000E+003;2.490000E+003
391140;4.000000E+003;2.490000E+003
392087;4.000000E+003;2.490000E+003
393085;4.000000E+003;2.490000E+003
394085;4.000000E+003;2.490000E+003
395090;4.000000E+003;2.490000E+003
396090;4.000000E+003;2.490000E+003
397088;4.000000E+003;2.490000E+003
398088;4.000000E+003;2.490000E+003
399089;4.000000E+003;2.490000E+003
400087;4.000000E+003;2.490000E+003
401091;4.000000E+003;2.490000E+003
402147;4.000000E+003;2.490000E+003
403086;4.000000E+003;2.490000E+003
404090;4.000000E+003;2.490000E+003
405090;4.000000E+003;2.490000E+003
406086;4.000000E+003;2.490000E+003
407086;4.000000E+003;2.490000E+003
408090;4.000000E+003;2.490000E+003
409085;4.000000E+003;2.490000E+003
410089;4.000000E+003;2.490000E+003
411089;4.000000E+003;2.490000E+003
412139;4.000000E+003;2.490000E+003
413088;4.000000E+003;2.490000E+003
414085;4.000000E+003;2.490000E+003
415085;4.000000E+003;2.490000E+003
416089;4.000000E+003;2.490000E+003
417088;4.000000E+003;2.490000E+003
418085;4.000000E+003;2.490000E+003
419087;4.000000E+003;2.490000E+003
420084;4.000000E+003;2.490000E+003
421091;4.000000E+003;2.490000E+003
422088;4.000000E+003;2.490000E+003
423087;4.000000E+003;2.490000E+003
424157;4.000000E+003;2.490000E+003
425088;4.000000E+003;2.490000E+003
426085;4.000000E+003;2.490000E+003
427085;4.000000E+003;2.490000E+003
428089;4.000000E+003;2.490000E+003
429091;4.000000E+003;2.490000E+003
430088;4.000000E+003;2.490000E+003
431087;4.000000E+003;2.490000E+003
432084;4.000000E+003;2.490000E+003
433091;4.000000E+003;2.490000E+003
434088;4.000000E+003;2.490000E+003
435106;4.000000E+003;2.490000E+003
436091;4.000000E+003;2.490000E+003
437089;4.000000E+003;2.490000E+003
438089;4.000000E+003;2.490000E+003
439089;4.000000E+003;2.490000E+003
440090;4.000000E+003;2.490000E+003
441087;4.000000E+003;2.490000E+003
442088;4.000000E+003;2.490000E+003
443085;4.000000E+003;2.490000E+003
444085;4.000000E+003;2.490000E+003
445090;4.000000E+003;2.490000E+003
446151;4.000000E+003;2.490000E+003
447091;4.000000E+003;2.490000E+003
448089;4.000000E+003;2.490000E+003
449092;4.000000E+003;2.490000E+003
450089;4.000000E+003;2.490000E+003
451089;4.000000E+003;2.490000E+003
452087;4.000000E+003;2.490000E+003
453087;4.000000E+003;2.490000E+003
454085;4.000000E+003;2.490000E+003
455085;4.000000E+003;2.490000E+003
456102;4.000000E+003;2.490000E+003
457087;4.000000E+003;2.490000E+003
458085;4.000000E+003;2.490000E+003
459088;4.000000E+003;2.490000E+003
460086;4.000000E+003;2.490000E+003
461086;4.000000E+003;2.490000E+003
462091;4.000000E+003;2.490000E+003
463091;4.000000E+003;2.490000E+003
464089;4.000000E+003;2.490000E+003
465088;4.000000E+003;2.490000E+003
466084;4.000000E+003;2.490000E+003
467100;4.000000E+003;2.490000E+003
468091;4.000000E+003;2.490000E+003
469091;4.000000E+003;2.490000E+003
470090;4.000000E+003;2.490000E+003
471087;4.000000E+003;2.490000E+003
472086;4.000000E+003;2.490000E+003
473091;4.000000E+003;2.490000E+003
474090;4.000000E+003;2.490000E+003
475087;4.000000E+003;2.490000E+003
476086;4.000000E+003;2.490000E+003
477091;4.000000E+003;2.490000E+003
478106;4.000000E+003;2.490000E+003
479086;4.000000E+003;2.490000E+003
480090;4.000000E+003;2.490000E+003
481090;4.000000E+003;2.490000E+003
482086;4.000000E+003;2.490000E+003
483086;4.000000E+003;2.490000E+003
484090;4.000000E+003;2.490000E+003
485090;4.000000E+003;2.490000E+003
486086;4.000000E+003;2.490000E+003
487086;4.000000E+003;2.490000E+003
488169;4.000000E+003;2.490000E+003
489091;4.000000E+003;2.490000E+003
490088;4.000000E+003;2.490000E+003
491087;4.000000E+003;2.490000E+003
492091;4.000000E+003;2.490000E+003
493091;4.000000E+003;2.490000E+003
494087;4.000000E+003;2.490000E+003
495087;4.000000E+003;2.490000E+003
496091;4.000000E+003;2.490000E+003
497091;4.000000E+003;2.490000E+003
498087;4.000000E+003;2.490000E+003
499116;4.000000E+003;2.490000E+003
500105;4.000000E+003;2.490000E+003
501088;4.000000E+003;2.490000E+003
502088;4.000000E+003;2.490000E+003
503086;4.000000E+003;2.490000E+003
504086;4.000000E+003;2.490000E+003
505091;4.000000E+003;2.490000E+003
506091;4.000000E+003;2.490000E+003
507089;4.000000E+003;2.490000E+003
508089;4.000000E+003;2.490000E+003
509089;4.000000E+003;2.490000E+003
510152;4.000000E+003;2.490000E+003
511090;4.000000E+003;2.490000E+003
512088;4.000000E+003;2.490000E+003
513088;4.000000E+003;2.490000E+003
514086;4.000000E+003;2.490000E+003
515086;4.000000E+003;2.490000E+003
516091;4.000000E+003;2.490000E+003
517091;4.000000E+003;2.490000E+003
518089;4.000000E+003;2.490000E+003
519084;4.000000E+003;2.490000E+003
520151;4.000000E+003;2.490000E+003
521087;4.000000E+003;2.490000E+003
522085;4.000000E+003;2.490000E+003
523085;4.000000E+003;2.490000E+003
524090;4.000000E+003;2.490000E+003
525090;4.000000E+003;2.490000E+003
526088;4.000000E+003;2.490000E+003
527088;4.000000E+003;2.490000E+003
528086;4.000000E+003;2.490000E+003
529089;4.000000E+003;2.490000E+003
530086;4.000000E+003;2.490000E+003
531158;4.000000E+003;2.490000E+003
532090;4.000000E+003;2.490000E+003
533087;4.000000E+003;2.490000E+003
534087;4.000000E+003;2.490000E+003
535091;4.000000E+003;2.490000E+003
536090;4.000000E+003;2.490000E+003
537087;4.000000E+003;2.490000E+003
538087;4.000000E+003;2.490000E+003
539086;4.000000E+003;2.490000E+003
540085;4.000000E+003;2.490000E+003
541090;4.000000E+003;2.490000E+003
542134;4.000000E+003;2.490000E+003
543085;4.000000E+003;2.490000E+003
544090;4.000000E+003;2.490000E+003
545089;4.000000E+003;2.490000E+003
546086;4.000000E+003;2.490000E+003
547085;4.000000E+003;2.490000E+003
548089;4.000000E+003;2.490000E+003
549091;4.000000E+003;2.490000E+003
550088;4.000000E+003;2.490000E+003
551087;4.000000E+003;2.490000E+003
552084;4.000000E+003;2.490000E+003
553137;4.000000E+003;2.490000E+003
554088;4.000000E+003;2.490000E+003
555085;4.000000E+003;2.490000E+003
556092;4.000000E+003;2.490000E+003
557088;4.000000E+003;2.490000E+003
558088;4.000000E+003;2.490000E+003
559087;4.000000E+003;2.490000E+003
560087;4.000000E+003;2.490000E+003
561091;4.000000E+003;2.490000E+003
562090;4.000000E+003;2.490000E+003
563087;4.000000E+003;2.490000E+003
564109;4.000000E+003;2.490000E+003
565085;4.000000E+003;2.490000E+003
566091;4.000000E+003;2.490000E+003
567091;4.000000E+003;2.490000E+003
568088;4.000000E+003;2.490000E+003
569092;4.000000E+003;2.490000E+003
570089;4.000000E+003;2.490000E+003
571089;4.000000E+003;2.490000E+003
572087;4.000000E+003;2.490000E+003
573087;4.000000E+003;2.490000E+003
574085;4.000000E+003;2.490000E+003
575182;4.000000E+003;2.490000E+003
576091;4.000000E+003;2.490000E+003
577088;4.000000E+003;2.490000E+003
578089;4.000000E+003;2.490000E+003
579089;4.000000E+003;2.490000E+003
580089;4.000000E+003;2.490000E+003
581086;4.000000E+003;2.490000E+003
582087;4.000000E+003;2.490000E+003
583084;4.000000E+003;2.490000E+003
584085;4.000000E+003;2.490000E+003
585090;4.000000E+003;2.490000E+003
586112;4.000000E+003;2.490000E+003
587088;4.000000E+003;2.490000E+003
588086;4.000000E+003;2.490000E+003
589089;4.000000E+003;2.490000E+003
590086;4.000000E+003;2.490000E+003
591087;4.000000E+003;2.490000E+003
592085;4.000000E+003;2.490000E+003
593085;4.000000E+003;2.490000E+003
594090;4.000000E+003;2.490000E+003
595090;4.000000E+003;2.490000E+003
596087;4.000000E+003;2.490000E+003
597164;4.000000E+003;2.490000E+003
598087;4.000000E+003;2.490000E+003
599087;4.000000E+003;2.490000E+003
600087;4.000000E+003;2.490000E+003
601091;4.000000E+003;2.490000E+003
602090;4.000000E+003;2.490000E+003
603087;4.000000E+003;2.490000E+003
604086;4.000000E+003;2.490000E+003
605091;4.000000E+003;2.490000E+003
606090;4.000000E+003;2.490000E+003
607087;4.000000E+003;2.490000E+003
608165;4.000000E+003;2.490000E+003
609092;4.000000E+003;2.490000E+003
610089;4.000000E+003;2.490000E+003
611088;4.000000E+003;2.490000E+003
612085;4.000000E+003;2.490000E+003
613084;4.000000E+003;2.490000E+003
614088;4.000000E+003;2.490000E+003
615088;4.000000E+003;2.490000E+003
616085;4.000000E+003;2.490000E+003
617092;4.000000E+003;2.490000E+003
618086;4.000000E+003;2.490000E+003
619106;4.000000E+003;2.490000E+003
620091;4.000000E+003;2.490000E+003
621088;4.000000E+003;2.490000E+003
622087;4.000000E+003;2.490000E+003
623091;4.000000E+003;2.490000E+003
624091;4.000000E+003;2.490000E+003
625087;4.000000E+003;2.490000E+003
626087;4.000000E+003;2.490000E+003
627091;4.000000E+003;2.490000E+003
628091;4.000000E+003;2.490000E+003
629090;4.000000E+003;2.490000E+003
630101;4.000000E+003;2.490000E+003
631085;4.000000E+003;2.490000E+003
632091;4.000000E+003;2.490000E+003
633091;4.000000E+003;2.490000E+003
634088;4.000000E+003;2.490000E+003
635089;4.000000E+003;2.490000E+003
636086;4.000000E+003;2.490000E+003
637086;4.000000E+003;2.490000E+003
638091;4.000000E+003;2.490000E+003
639087;4.000000E+003;2.490000E+003
640172;4.000000E+003;2.490000E+003
641087;4.000000E+003;2.490000E+003
642085;4.000000E+003;2.490000E+003
643085;4.000000E+003;2.490000E+003
644090;4.000000E+003;2.490000E+003
645091;4.000000E+003;2.490000E+003
646088;4.000000E+003;2.490000E+003
647089;4.000000E+003;2.490000E+003
648086;4.000000E+003;2.490000E+003
649089;4.000000E+003;2.490000E+003
650086;4.000000E+003;2.490000E+003
651087;4.000000E+003;2.490000E+003
652104;4.000000E+003;2.490000E+003
653089;4.000000E+003;2.490000E+003
654087;4.000000E+003;2.490000E+003
655087;4.000000E+003;2.490000E+003
656085;4.000000E+003;2.490000E+003
657085;4.000000E+003;2.490000E+003
658090;4.000000E+003;2.490000E+003
659085;4.000000E+003;2.490000E+003
660090;4.000000E+003;2.490000E+003
661091;4.000000E+003;2.490000E+003
662123;4.000000E+003;2.490000E+003
663091;4.000000E+003;2.490000E+003
664088;4.000000E+003;2.490000E+003
665087;4.000000E+003;2.490000E+003
666091;4.000000E+003;2.490000E+003
667091;4.000000E+003;2.490000E+003
668087;4.000000E+003;2.490000E+003
669089;4.000000E+003;2.490000E+003
670086;4.000000E+003;2.490000E+003
671085;4.000000E+003;2.490000E+003
672090;4.000000E+003;2.490000E+003
673102;4.000000E+003;2.490000E+003
674089;4.000000E+003;2.490000E+003
675085;4.000000E+003;2.490000E+003
676085;4.000000E+003;2.490000E+003
677089;4.000000E+003;2.490000E+003
678088;4.000000E+003;2.490000E+003
679088;4.000000E+003;2.490000E+003
680087;4.000000E+003;2.490000E+003
681084;4.000000E+003;2.490000E+003
682091;4.000000E+003;2.490000E+003
683088;4.000000E+003;2.490000E+003
684104;4.000000E+003;2.490000E+003
685088;4.000000E+003;2.490000E+003
686085;4.000000E+003;2.490000E+003
687085;4.000000E+003;2.490000E+003
688089;4.000000E+003;2.490000E+003
689091;4.000000E+003;2.490000E+003
690088;4.000000E+003;2.490000E+003
691087;4.000000E+003;2.490000E+003
692091;4.000000E+003;2.490000E+003
693091;4.000000E+003;2.490000E+003
694087;4.000000E+003;2.490000E+003
695106;4.000000E+003;2.490000E+003
696091;4.000000E+003;2.490000E+003
697088;4.000000E+003;2.490000E+003
698089;4.000000E+003;2.490000E+003
699089;4.000000E+003;2.490000E+003
700089;4.000000E+003;2.490000E+003
701086;4.000000E+003;2.490000E+003
702087;4.000000E+003;2.490000E+003
703084;4.000000E+003;2.490000E+003
704085;4.000000E+003;2.490000E+003
705090;4.000000E+003;2.490000E+003
706100;4.000000E+003;2.490000E+003
707085;4.000000E+003;2.490000E+003
708090;4.000000E+003;2.490000E+003
709086;4.000000E+003;2.490000E+003
710091;4.000000E+003;2.490000E+003
711091;4.000000E+003;2.490000E+003
712089;4.000000E+003;2.490000E+003
713089;4.000000E+003;2.490000E+003
714086;4.000000E+003;2.490000E+003
715087;4.000000E+003;2.490000E+003
716085;4.000000E+003;2.490000E+003
717145;4.000000E+003;2.490000E+003
718088;4.000000E+003;2.490000E+003
719088;4.000000E+003;2.490000E+003
720089;4.000000E+003;2.490000E+003
721086;4.000000E+003;2.490000E+003
722086;4.000000E+003;2.490000E+003
723091;4.000000E+003;2.490000E+003
724092;4.000000E+003;2.490000E+003
725089;4.000000E+003;2.490000E+003
726089;4.000000E+003;2.490000E+003
727086;4.000000E+003;2.490000E+003
728085;4.000000E+003;2.490000E+003
729103;4.000000E+003;2.490000E+003
730087;4.000000E+003;2.490000E+003
731085;4.000000E+003;2.490000E+003
732092;4.000000E+003;2.490000E+003
733088;4.000000E+003;2.490000E+003
734088;4.000000E+003;2.490000E+003
